,time,output,current
9700,31343.07148871594,3.6317818,-0.67952252
9701,31344.07148876344,3.6317425,-0.6795620099999999
9702,31345.07148881094,3.6317425,-0.67946344
9703,31346.07148885843,3.6317425,-0.67975909
9704,31347.07148890593,3.6316638,-0.6795620099999999
9705,31348.07148895343,3.6315849,-0.6795620099999999
9706,31349.07148900093,3.6316638,-0.67970001
9707,31350.07148904842,3.6314273,-0.6795028099999999
9708,31351.07148909592,3.6313879,-0.67970001
9709,31352.07148914342,3.6313879,-0.6795620099999999
9710,31353.07148919092,3.6313486,-0.67970001
9711,31354.07148923841,3.631309,-0.67968024
9712,31355.07148928591,3.631309,-0.6796211499999999
9713,31356.07148933341,3.631191,-0.67952252
9714,31357.07148938091,3.6309545,-0.67952252
9715,31358.0714894284,3.6311121,-0.6795028099999999
9716,31359.0714894759,3.6310728,-0.6796211499999999
9717,31360.0714895234,3.6311514,-0.67966058
9718,31361.0714895709,3.6308758,-0.6796211499999999
9719,31362.07148961839,3.6308758,-0.6795620099999999
9720,31363.07148966589,3.6308362,-0.67968024
9721,31364.07148971339,3.6309152,-0.67970001
9722,31365.07148976089,3.6307576,-0.67944366
9723,31366.07148980838,3.6307576,-0.6796013799999999
9724,31367.07148985588,3.6307969,-0.6797197300000001
9725,31368.07148990338,3.6306787,-0.6796211499999999
9726,31369.07148995087,3.6305211,-0.6796013799999999
9727,31370.07148999837,3.6304817,-0.6794043000000001
9728,31371.07149004587,3.630403,-0.6795620099999999
9729,31372.07149009337,3.6304424,-0.67964087
9730,31373.07149014086,3.630403,-0.6796013799999999
9731,31374.07149018836,3.6303241,-0.6795620099999999
9732,31375.07149023586,3.6302059,-0.6796211499999999
9733,31376.07149028336,3.6301665,-0.6795422999999999
9734,31377.07149033085,3.6301272,-0.67946344
9735,31378.07149037835,3.6301272,-0.67946344
9736,31379.07149042585,3.6300089,-0.67946344
9737,31380.07149047335,3.6300879,-0.67966058
9738,31381.07149052084,3.6299696,-0.67958167
9739,31382.07149056834,3.6300483,-0.67966058
9740,31383.07149061584,3.6298513,-0.6796211499999999
9741,31384.07149066334,3.6300879,-0.6795620099999999
9742,31385.07149071083,3.6298907,-0.67968024
9743,31386.07149075833,3.6296937,-0.6795422999999999
9744,31387.07149080583,3.6296544,-0.67952252
9745,31388.07149085333,3.6296151,-0.67958167
9746,31389.07149090082,3.6296544,-0.6796013799999999
9747,31390.07149094832,3.6294968,-0.6796013799999999
9748,31391.07149099582,3.6296937,-0.67970001
9749,31392.07149104332,3.6294181,-0.67952252
9750,31393.07149109081,3.6293392,-0.6796013799999999
9751,31394.07149113831,3.6294968,-0.6795620099999999
9752,31395.07149118581,3.6294181,-0.67973944
9753,31396.07149123331,3.6295362,-0.67964087
9754,31397.0714912808,3.6293392,-0.6796211499999999
9755,31398.0714913283,3.629221,-0.6796211499999999
9756,31399.0714913758,3.6291029,-0.6796211499999999
9757,31400.0714914233,3.6289847,-0.67944366
9758,31401.07149147079,3.6289847,-0.6795028099999999
9759,31402.07149151829,3.6289847,-0.67958167
9760,31403.07149156579,3.6289847,-0.6795422999999999
9761,31404.07149161329,3.6289058,-0.67952252
9762,31405.07149166078,3.6289058,-0.6795422999999999
9763,31406.07149170828,3.6288271,-0.67944366
9764,31407.07149175578,3.6287088,-0.6795028099999999
9765,31408.07149180328,3.6289058,-0.67973944
9766,31409.07149185077,3.6286695,-0.6795422999999999
9767,31410.07149189827,3.6286695,-0.6795422999999999
9768,31411.07149194577,3.6287088,-0.6796211499999999
9769,31412.07149199327,3.6285906,-0.67970001
9770,31413.07149204076,3.6285512,-0.67970001
9771,31414.07149208826,3.6285119,-0.6796013799999999
